category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders,resolution
drop_object,194081,extracted_videos/20bn-something-something-v2/194081.webm,processed_data_256/frames/drop_object/194081_input.npy,processed_data_256/frames/drop_object/194081_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper'],256x256
cover_object,220803,extracted_videos/20bn-something-something-v2/220803.webm,processed_data_256/frames/cover_object/220803_input.npy,processed_data_256/frames/cover_object/220803_target.npy,Uncovering [something],uncovering shoe,['shoe'],256x256
drop_object,192781,extracted_videos/20bn-something-something-v2/192781.webm,processed_data_256/frames/drop_object/192781_input.npy,processed_data_256/frames/drop_object/192781_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pencil up completely, then letting it drop down",['pencil'],256x256
cover_object,143512,extracted_videos/20bn-something-something-v2/143512.webm,processed_data_256/frames/cover_object/143512_input.npy,processed_data_256/frames/cover_object/143512_target.npy,Putting [something] onto [something],putting access badge onto cycling sunglasses,"['access badge', 'cycling sunglasses']",256x256
cover_object,194384,extracted_videos/20bn-something-something-v2/194384.webm,processed_data_256/frames/cover_object/194384_input.npy,processed_data_256/frames/cover_object/194384_target.npy,Covering [something] with [something],covering pen drive with towel,"['pen drive', 'towel']",256x256
drop_object,90831,extracted_videos/20bn-something-something-v2/90831.webm,processed_data_256/frames/drop_object/90831_input.npy,processed_data_256/frames/drop_object/90831_target.npy,Dropping [something] in front of [something],dropping razor in front of cup,"['razor', 'cup']",256x256
cover_object,162356,extracted_videos/20bn-something-something-v2/162356.webm,processed_data_256/frames/cover_object/162356_input.npy,processed_data_256/frames/cover_object/162356_target.npy,Uncovering [something],uncovering pencil,['pencil'],256x256
drop_object,82927,extracted_videos/20bn-something-something-v2/82927.webm,processed_data_256/frames/drop_object/82927_input.npy,processed_data_256/frames/drop_object/82927_target.npy,Dropping [something] next to [something],dropping a sock next to handpaper,"['a sock', 'handpaper']",256x256
move_object,134401,extracted_videos/20bn-something-something-v2/134401.webm,processed_data_256/frames/move_object/134401_input.npy,processed_data_256/frames/move_object/134401_target.npy,Touching (without moving) [part] of [something],touching (without moving) top of concealer,"['top', 'concealer']",256x256
cover_object,159278,extracted_videos/20bn-something-something-v2/159278.webm,processed_data_256/frames/cover_object/159278_input.npy,processed_data_256/frames/cover_object/159278_target.npy,Putting [something] onto [something],putting swimming cap onto table,"['swimming cap', 'table']",256x256
drop_object,217659,extracted_videos/20bn-something-something-v2/217659.webm,processed_data_256/frames/drop_object/217659_input.npy,processed_data_256/frames/drop_object/217659_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper'],256x256
move_object,68546,extracted_videos/20bn-something-something-v2/68546.webm,processed_data_256/frames/move_object/68546_input.npy,processed_data_256/frames/move_object/68546_target.npy,Moving [something] and [something] closer to each other,moving a plastic cup and a tumblar closer to each other,"['a plastic cup', 'a tumblar']",256x256
cover_object,209232,extracted_videos/20bn-something-something-v2/209232.webm,processed_data_256/frames/cover_object/209232_input.npy,processed_data_256/frames/cover_object/209232_target.npy,Covering [something] with [something],covering mascara with napkin,"['mascara', 'napkin']",256x256
cover_object,144824,extracted_videos/20bn-something-something-v2/144824.webm,processed_data_256/frames/cover_object/144824_input.npy,processed_data_256/frames/cover_object/144824_target.npy,Uncovering [something],uncovering pencil,['pencil'],256x256
drop_object,7287,extracted_videos/20bn-something-something-v2/7287.webm,processed_data_256/frames/drop_object/7287_input.npy,processed_data_256/frames/drop_object/7287_target.npy,[Something] falling like a rock,tool falling like a rock,['tool'],256x256
drop_object,125912,extracted_videos/20bn-something-something-v2/125912.webm,processed_data_256/frames/drop_object/125912_input.npy,processed_data_256/frames/drop_object/125912_target.npy,[Something] falling like a rock,lighter falling like a rock,['lighter'],256x256
move_object,69792,extracted_videos/20bn-something-something-v2/69792.webm,processed_data_256/frames/move_object/69792_input.npy,processed_data_256/frames/move_object/69792_target.npy,Pushing [something] from left to right,pushing key from left to right,['key'],256x256
move_object,56013,extracted_videos/20bn-something-something-v2/56013.webm,processed_data_256/frames/move_object/56013_input.npy,processed_data_256/frames/move_object/56013_target.npy,Moving [something] across a surface without it falling down,moving the memory card across a surface without it falling down,['the memory card'],256x256
move_object,83963,extracted_videos/20bn-something-something-v2/83963.webm,processed_data_256/frames/move_object/83963_input.npy,processed_data_256/frames/move_object/83963_target.npy,Pushing [something] from right to left,pushing paper from right to left,['paper'],256x256
cover_object,79663,extracted_videos/20bn-something-something-v2/79663.webm,processed_data_256/frames/cover_object/79663_input.npy,processed_data_256/frames/cover_object/79663_target.npy,Uncovering [something],uncovering a smartphone,['a smartphone'],256x256
cover_object,82864,extracted_videos/20bn-something-something-v2/82864.webm,processed_data_256/frames/cover_object/82864_input.npy,processed_data_256/frames/cover_object/82864_target.npy,Putting [something] onto [something],putting placing a knief onto shelf,"['placing a knief', 'shelf']",256x256
cover_object,159840,extracted_videos/20bn-something-something-v2/159840.webm,processed_data_256/frames/cover_object/159840_input.npy,processed_data_256/frames/cover_object/159840_target.npy,Showing [something] on top of [something],showing pack of papad on top of kitchen cloth,"['pack of papad', 'kitchen cloth']",256x256
move_object,32849,extracted_videos/20bn-something-something-v2/32849.webm,processed_data_256/frames/move_object/32849_input.npy,processed_data_256/frames/move_object/32849_target.npy,Pulling [something] from right to left,pulling pen from right to left,['pen'],256x256
drop_object,53027,extracted_videos/20bn-something-something-v2/53027.webm,processed_data_256/frames/drop_object/53027_input.npy,processed_data_256/frames/drop_object/53027_target.npy,"Lifting [something] up completely, then letting it drop down","lifting a knife up completely, then letting it drop down",['a knife'],256x256
move_object,104753,extracted_videos/20bn-something-something-v2/104753.webm,processed_data_256/frames/move_object/104753_input.npy,processed_data_256/frames/move_object/104753_target.npy,Pushing [something] from right to left,pushing key from right to left,['key'],256x256
drop_object,121521,extracted_videos/20bn-something-something-v2/121521.webm,processed_data_256/frames/drop_object/121521_input.npy,processed_data_256/frames/drop_object/121521_target.npy,Dropping [something] in front of [something],dropping pencil in front of propolis spray,"['pencil', 'propolis spray']",256x256
drop_object,60443,extracted_videos/20bn-something-something-v2/60443.webm,processed_data_256/frames/drop_object/60443_input.npy,processed_data_256/frames/drop_object/60443_target.npy,Dropping [something] next to [something],dropping cents next to cup,"['cents', 'cup']",256x256
cover_object,92124,extracted_videos/20bn-something-something-v2/92124.webm,processed_data_256/frames/cover_object/92124_input.npy,processed_data_256/frames/cover_object/92124_target.npy,Putting [something] onto [something],putting mobile onto table,"['mobile', 'table']",256x256
move_object,129658,extracted_videos/20bn-something-something-v2/129658.webm,processed_data_256/frames/move_object/129658_input.npy,processed_data_256/frames/move_object/129658_target.npy,Moving [part] of [something],moving trigger of party popper,"['trigger', 'party popper']",256x256
drop_object,157032,extracted_videos/20bn-something-something-v2/157032.webm,processed_data_256/frames/drop_object/157032_input.npy,processed_data_256/frames/drop_object/157032_target.npy,[Something] falling like a feather or paper,leaf falling like a feather or paper,['leaf'],256x256
cover_object,126440,extracted_videos/20bn-something-something-v2/126440.webm,processed_data_256/frames/cover_object/126440_input.npy,processed_data_256/frames/cover_object/126440_target.npy,Covering [something] with [something],covering lighter with kettle,"['lighter', 'kettle']",256x256
cover_object,161553,extracted_videos/20bn-something-something-v2/161553.webm,processed_data_256/frames/cover_object/161553_input.npy,processed_data_256/frames/cover_object/161553_target.npy,Uncovering [something],uncovering pencil box,['pencil box'],256x256
move_object,75532,extracted_videos/20bn-something-something-v2/75532.webm,processed_data_256/frames/move_object/75532_input.npy,processed_data_256/frames/move_object/75532_target.npy,Moving [something] down,moving cup down,['cup'],256x256
cover_object,210354,extracted_videos/20bn-something-something-v2/210354.webm,processed_data_256/frames/cover_object/210354_input.npy,processed_data_256/frames/cover_object/210354_target.npy,Covering [something] with [something],covering card with paper,"['card', 'paper']",256x256
drop_object,117954,extracted_videos/20bn-something-something-v2/117954.webm,processed_data_256/frames/drop_object/117954_input.npy,processed_data_256/frames/drop_object/117954_target.npy,"Lifting [something] up completely, then letting it drop down","lifting crayon up completely, then letting it drop down",['crayon'],256x256
drop_object,67299,extracted_videos/20bn-something-something-v2/67299.webm,processed_data_256/frames/drop_object/67299_input.npy,processed_data_256/frames/drop_object/67299_target.npy,Dropping [something] next to [something],dropping a box next to a bowl,"['a box', 'a bowl']",256x256
cover_object,52134,extracted_videos/20bn-something-something-v2/52134.webm,processed_data_256/frames/cover_object/52134_input.npy,processed_data_256/frames/cover_object/52134_target.npy,Covering [something] with [something],covering plastic cup with tissue paper,"['plastic cup', 'tissue paper']",256x256
drop_object,165027,extracted_videos/20bn-something-something-v2/165027.webm,processed_data_256/frames/drop_object/165027_input.npy,processed_data_256/frames/drop_object/165027_target.npy,[Something] falling like a rock,pen falling like a rock,['pen'],256x256
move_object,25235,extracted_videos/20bn-something-something-v2/25235.webm,processed_data_256/frames/move_object/25235_input.npy,processed_data_256/frames/move_object/25235_target.npy,Touching (without moving) [part] of [something],touching (without moving) surface of mouse,"['surface', 'mouse']",256x256
drop_object,46828,extracted_videos/20bn-something-something-v2/46828.webm,processed_data_256/frames/drop_object/46828_input.npy,processed_data_256/frames/drop_object/46828_target.npy,"Lifting [something] up completely, then letting it drop down","lifting banana leaf up completely, then letting it drop down",['banana leaf'],256x256
move_object,105101,extracted_videos/20bn-something-something-v2/105101.webm,processed_data_256/frames/move_object/105101_input.npy,processed_data_256/frames/move_object/105101_target.npy,Moving [something] across a surface without it falling down,moving lemon juicer across a surface without it falling down,['lemon juicer'],256x256
move_object,36898,extracted_videos/20bn-something-something-v2/36898.webm,processed_data_256/frames/move_object/36898_input.npy,processed_data_256/frames/move_object/36898_target.npy,Moving [something] away from [something],moving a bolt away from a screw,"['a bolt', 'a screw']",256x256
move_object,28978,extracted_videos/20bn-something-something-v2/28978.webm,processed_data_256/frames/move_object/28978_input.npy,processed_data_256/frames/move_object/28978_target.npy,Moving away from [something] with your camera,moving away from dumbbells with your camera,['dumbbells'],256x256
move_object,72205,extracted_videos/20bn-something-something-v2/72205.webm,processed_data_256/frames/move_object/72205_input.npy,processed_data_256/frames/move_object/72205_target.npy,Moving [something] up,moving ear phones up,['ear phones'],256x256
move_object,28793,extracted_videos/20bn-something-something-v2/28793.webm,processed_data_256/frames/move_object/28793_input.npy,processed_data_256/frames/move_object/28793_target.npy,Moving [something] up,moving ruler up,['ruler'],256x256
cover_object,67669,extracted_videos/20bn-something-something-v2/67669.webm,processed_data_256/frames/cover_object/67669_input.npy,processed_data_256/frames/cover_object/67669_target.npy,Covering [something] with [something],covering a powerbank with a dvd casette,"['a powerbank', 'a dvd casette']",256x256
cover_object,33004,extracted_videos/20bn-something-something-v2/33004.webm,processed_data_256/frames/cover_object/33004_input.npy,processed_data_256/frames/cover_object/33004_target.npy,Uncovering [something],uncovering bottle cap,['bottle cap'],256x256
drop_object,146042,extracted_videos/20bn-something-something-v2/146042.webm,processed_data_256/frames/drop_object/146042_input.npy,processed_data_256/frames/drop_object/146042_target.npy,Dropping [something] in front of [something],dropping lighter in front of plyers,"['lighter', 'plyers']",256x256
cover_object,8785,extracted_videos/20bn-something-something-v2/8785.webm,processed_data_256/frames/cover_object/8785_input.npy,processed_data_256/frames/cover_object/8785_target.npy,Putting [something] onto [something],putting pencil sharpener onto wooden box,"['pencil sharpener', 'wooden box']",256x256
cover_object,155168,extracted_videos/20bn-something-something-v2/155168.webm,processed_data_256/frames/cover_object/155168_input.npy,processed_data_256/frames/cover_object/155168_target.npy,Uncovering [something],uncovering a pencil,['a pencil'],256x256
drop_object,69047,extracted_videos/20bn-something-something-v2/69047.webm,processed_data_256/frames/drop_object/69047_input.npy,processed_data_256/frames/drop_object/69047_target.npy,Dropping [something] into [something],dropping tape into box,"['tape', 'box']",256x256
drop_object,124064,extracted_videos/20bn-something-something-v2/124064.webm,processed_data_256/frames/drop_object/124064_input.npy,processed_data_256/frames/drop_object/124064_target.npy,"Lifting [something] up completely, then letting it drop down","lifting iron rod up completely, then letting it drop down",['iron rod'],256x256
cover_object,180460,extracted_videos/20bn-something-something-v2/180460.webm,processed_data_256/frames/cover_object/180460_input.npy,processed_data_256/frames/cover_object/180460_target.npy,Uncovering [something],uncovering sewing machine,['sewing machine'],256x256
drop_object,52487,extracted_videos/20bn-something-something-v2/52487.webm,processed_data_256/frames/drop_object/52487_input.npy,processed_data_256/frames/drop_object/52487_target.npy,Dropping [something] in front of [something],dropping a wallet in front of a fan,"['a wallet', 'a fan']",256x256
move_object,80966,extracted_videos/20bn-something-something-v2/80966.webm,processed_data_256/frames/move_object/80966_input.npy,processed_data_256/frames/move_object/80966_target.npy,Moving [something] towards the camera,moving padlock towards the camera,['padlock'],256x256
drop_object,99602,extracted_videos/20bn-something-something-v2/99602.webm,processed_data_256/frames/drop_object/99602_input.npy,processed_data_256/frames/drop_object/99602_target.npy,Dropping [something] behind [something],dropping a rubber behind a box,"['a rubber', 'a box']",256x256
drop_object,20497,extracted_videos/20bn-something-something-v2/20497.webm,processed_data_256/frames/drop_object/20497_input.npy,processed_data_256/frames/drop_object/20497_target.npy,Dropping [something] in front of [something],dropping a match box in front of match box,"['a match box', 'match box']",256x256
drop_object,83851,extracted_videos/20bn-something-something-v2/83851.webm,processed_data_256/frames/drop_object/83851_input.npy,processed_data_256/frames/drop_object/83851_target.npy,Dropping [something] behind [something],dropping phone case behind guitar amplifier,"['phone case', 'guitar amplifier']",256x256
cover_object,153955,extracted_videos/20bn-something-something-v2/153955.webm,processed_data_256/frames/cover_object/153955_input.npy,processed_data_256/frames/cover_object/153955_target.npy,Covering [something] with [something],covering a toothbrush with a ball,"['a toothbrush', 'a ball']",256x256
drop_object,10178,extracted_videos/20bn-something-something-v2/10178.webm,processed_data_256/frames/drop_object/10178_input.npy,processed_data_256/frames/drop_object/10178_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper'],256x256
move_object,122182,extracted_videos/20bn-something-something-v2/122182.webm,processed_data_256/frames/move_object/122182_input.npy,processed_data_256/frames/move_object/122182_target.npy,Pushing [something] from right to left,pushing mug from right to left,['mug'],256x256
move_object,214355,extracted_videos/20bn-something-something-v2/214355.webm,processed_data_256/frames/move_object/214355_input.npy,processed_data_256/frames/move_object/214355_target.npy,Pushing [something] so that it slightly moves,pushing a bag so that it slightly moves,['a bag'],256x256
drop_object,200272,extracted_videos/20bn-something-something-v2/200272.webm,processed_data_256/frames/drop_object/200272_input.npy,processed_data_256/frames/drop_object/200272_target.npy,Dropping [something] onto [something],dropping lighter onto pants,"['lighter', 'pants']",256x256
cover_object,170680,extracted_videos/20bn-something-something-v2/170680.webm,processed_data_256/frames/cover_object/170680_input.npy,processed_data_256/frames/cover_object/170680_target.npy,Uncovering [something],uncovering scotch tape,['scotch tape'],256x256
drop_object,203499,extracted_videos/20bn-something-something-v2/203499.webm,processed_data_256/frames/drop_object/203499_input.npy,processed_data_256/frames/drop_object/203499_target.npy,Dropping [something] into [something],dropping cake snack into tumbler,"['cake snack', 'tumbler']",256x256
move_object,140550,extracted_videos/20bn-something-something-v2/140550.webm,processed_data_256/frames/move_object/140550_input.npy,processed_data_256/frames/move_object/140550_target.npy,Pushing [something] with [something],pushing a ear sticks box with a charger,"['a ear sticks box', 'a charger']",256x256
move_object,33263,extracted_videos/20bn-something-something-v2/33263.webm,processed_data_256/frames/move_object/33263_input.npy,processed_data_256/frames/move_object/33263_target.npy,Pulling [something] from right to left,pulling tablespoon from right to left,['tablespoon'],256x256
move_object,41137,extracted_videos/20bn-something-something-v2/41137.webm,processed_data_256/frames/move_object/41137_input.npy,processed_data_256/frames/move_object/41137_target.npy,Pushing [something] so that it falls off the table,pushing tipp ex so that it falls off the table,['tipp ex'],256x256
drop_object,191442,extracted_videos/20bn-something-something-v2/191442.webm,processed_data_256/frames/drop_object/191442_input.npy,processed_data_256/frames/drop_object/191442_target.npy,Dropping [something] next to [something],dropping dermi cool powder next to bowl,"['dermi cool powder', 'bowl']",256x256
cover_object,80636,extracted_videos/20bn-something-something-v2/80636.webm,processed_data_256/frames/cover_object/80636_input.npy,processed_data_256/frames/cover_object/80636_target.npy,Covering [something] with [something],covering watch with a flower vase,"['watch', 'a flower vase']",256x256
drop_object,114344,extracted_videos/20bn-something-something-v2/114344.webm,processed_data_256/frames/drop_object/114344_input.npy,processed_data_256/frames/drop_object/114344_target.npy,"Lifting [something] up completely, then letting it drop down","lifting small plate up completely, then letting it drop down",['small plate'],256x256
move_object,32148,extracted_videos/20bn-something-something-v2/32148.webm,processed_data_256/frames/move_object/32148_input.npy,processed_data_256/frames/move_object/32148_target.npy,Moving [something] down,moving pen down,['pen'],256x256
move_object,187647,extracted_videos/20bn-something-something-v2/187647.webm,processed_data_256/frames/move_object/187647_input.npy,processed_data_256/frames/move_object/187647_target.npy,Pushing [something] so that it falls off the table,pushing a plastic cup so that it falls off the table,['a plastic cup'],256x256
move_object,16763,extracted_videos/20bn-something-something-v2/16763.webm,processed_data_256/frames/move_object/16763_input.npy,processed_data_256/frames/move_object/16763_target.npy,Pulling [something] out of [something],pulling a papre out of a bottle,"['a papre', 'a bottle']",256x256
cover_object,119003,extracted_videos/20bn-something-something-v2/119003.webm,processed_data_256/frames/cover_object/119003_input.npy,processed_data_256/frames/cover_object/119003_target.npy,Uncovering [something],uncovering color pencils,['color pencils'],256x256
drop_object,150697,extracted_videos/20bn-something-something-v2/150697.webm,processed_data_256/frames/drop_object/150697_input.npy,processed_data_256/frames/drop_object/150697_target.npy,[Something] falling like a feather or paper,leaf falling like a feather or paper,['leaf'],256x256
move_object,184551,extracted_videos/20bn-something-something-v2/184551.webm,processed_data_256/frames/move_object/184551_input.npy,processed_data_256/frames/move_object/184551_target.npy,Pushing [something] from right to left,pushing mobile from right to left,['mobile'],256x256
drop_object,44647,extracted_videos/20bn-something-something-v2/44647.webm,processed_data_256/frames/drop_object/44647_input.npy,processed_data_256/frames/drop_object/44647_target.npy,Dropping [something] onto [something],dropping change bag onto floor,"['change bag', 'floor']",256x256
drop_object,190612,extracted_videos/20bn-something-something-v2/190612.webm,processed_data_256/frames/drop_object/190612_input.npy,processed_data_256/frames/drop_object/190612_target.npy,Dropping [something] into [something],dropping a roller into a bucket,"['a roller', 'a bucket']",256x256
drop_object,74508,extracted_videos/20bn-something-something-v2/74508.webm,processed_data_256/frames/drop_object/74508_input.npy,processed_data_256/frames/drop_object/74508_target.npy,Dropping [something] behind [something],dropping gas lighter behind cellphone box,"['gas lighter', 'cellphone box']",256x256
move_object,105928,extracted_videos/20bn-something-something-v2/105928.webm,processed_data_256/frames/move_object/105928_input.npy,processed_data_256/frames/move_object/105928_target.npy,Moving [part] of [something],moving the lever of a paper towel dispenser,"['the lever', 'a paper towel dispenser']",256x256
cover_object,95106,extracted_videos/20bn-something-something-v2/95106.webm,processed_data_256/frames/cover_object/95106_input.npy,processed_data_256/frames/cover_object/95106_target.npy,Uncovering [something],uncovering pen,['pen'],256x256
drop_object,76800,extracted_videos/20bn-something-something-v2/76800.webm,processed_data_256/frames/drop_object/76800_input.npy,processed_data_256/frames/drop_object/76800_target.npy,Dropping [something] into [something],dropping orange into bowl,"['orange', 'bowl']",256x256
move_object,178203,extracted_videos/20bn-something-something-v2/178203.webm,processed_data_256/frames/move_object/178203_input.npy,processed_data_256/frames/move_object/178203_target.npy,Pushing [something] from left to right,pushing hand cream from left to right,['hand cream'],256x256
move_object,13515,extracted_videos/20bn-something-something-v2/13515.webm,processed_data_256/frames/move_object/13515_input.npy,processed_data_256/frames/move_object/13515_target.npy,Moving [something] away from the camera,moving detergent sachet away from the camera,['detergent sachet'],256x256
drop_object,117684,extracted_videos/20bn-something-something-v2/117684.webm,processed_data_256/frames/drop_object/117684_input.npy,processed_data_256/frames/drop_object/117684_target.npy,Dropping [something] into [something],dropping picture into bowl,"['picture', 'bowl']",256x256
move_object,95112,extracted_videos/20bn-something-something-v2/95112.webm,processed_data_256/frames/move_object/95112_input.npy,processed_data_256/frames/move_object/95112_target.npy,Pulling [something] from behind of [something],pulling banana from behind of mug,"['banana', 'mug']",256x256
move_object,83356,extracted_videos/20bn-something-something-v2/83356.webm,processed_data_256/frames/move_object/83356_input.npy,processed_data_256/frames/move_object/83356_target.npy,Moving away from [something] with your camera,moving away from plastic water bottle with your camera,['plastic water bottle'],256x256
cover_object,23068,extracted_videos/20bn-something-something-v2/23068.webm,processed_data_256/frames/cover_object/23068_input.npy,processed_data_256/frames/cover_object/23068_target.npy,Uncovering [something],uncovering a comb,['a comb'],256x256
drop_object,74641,extracted_videos/20bn-something-something-v2/74641.webm,processed_data_256/frames/drop_object/74641_input.npy,processed_data_256/frames/drop_object/74641_target.npy,"Lifting [something] up completely, then letting it drop down","lifting white pill bottle up completely, then letting it drop down",['white pill bottle'],256x256
drop_object,135032,extracted_videos/20bn-something-something-v2/135032.webm,processed_data_256/frames/drop_object/135032_input.npy,processed_data_256/frames/drop_object/135032_target.npy,"Lifting [something] up completely, then letting it drop down","lifting a lamp holder up completely, then letting it drop down",['a lamp holder'],256x256
cover_object,187465,extracted_videos/20bn-something-something-v2/187465.webm,processed_data_256/frames/cover_object/187465_input.npy,processed_data_256/frames/cover_object/187465_target.npy,Covering [something] with [something],covering pencil with paper,"['pencil', 'paper']",256x256
move_object,75847,extracted_videos/20bn-something-something-v2/75847.webm,processed_data_256/frames/move_object/75847_input.npy,processed_data_256/frames/move_object/75847_target.npy,"Removing [something], revealing [something] behind","removing nail polish, revealing shirt button behind","['nail polish', 'shirt button']",256x256
move_object,146860,extracted_videos/20bn-something-something-v2/146860.webm,processed_data_256/frames/move_object/146860_input.npy,processed_data_256/frames/move_object/146860_target.npy,Pulling [something] from behind of [something],pulling strainer from behind of soap box,"['strainer', 'soap box']",256x256
drop_object,216834,extracted_videos/20bn-something-something-v2/216834.webm,processed_data_256/frames/drop_object/216834_input.npy,processed_data_256/frames/drop_object/216834_target.npy,Dropping [something] into [something],dropping a chocolate into a chocolate box,"['a chocolate', 'a chocolate box']",256x256
cover_object,156308,extracted_videos/20bn-something-something-v2/156308.webm,processed_data_256/frames/cover_object/156308_input.npy,processed_data_256/frames/cover_object/156308_target.npy,Covering [something] with [something],covering color pencils with paper,"['color pencils', 'paper']",256x256
drop_object,215322,extracted_videos/20bn-something-something-v2/215322.webm,processed_data_256/frames/drop_object/215322_input.npy,processed_data_256/frames/drop_object/215322_target.npy,Dropping [something] behind [something],dropping eraser behind tape,"['eraser', 'tape']",256x256
drop_object,220490,extracted_videos/20bn-something-something-v2/220490.webm,processed_data_256/frames/drop_object/220490_input.npy,processed_data_256/frames/drop_object/220490_target.npy,[Something] falling like a feather or paper,piece of paper falling like a feather or paper,['piece of paper'],256x256
move_object,57056,extracted_videos/20bn-something-something-v2/57056.webm,processed_data_256/frames/move_object/57056_input.npy,processed_data_256/frames/move_object/57056_target.npy,Moving [something] away from the camera,moving 100 rupee note away from the camera,['100 rupee note'],256x256
move_object,67831,extracted_videos/20bn-something-something-v2/67831.webm,processed_data_256/frames/move_object/67831_input.npy,processed_data_256/frames/move_object/67831_target.npy,Pulling two ends of [something] but nothing happens,pulling two ends of tp-link router box but nothing happens,['tp-link router box'],256x256
move_object,49151,extracted_videos/20bn-something-something-v2/49151.webm,processed_data_256/frames/move_object/49151_input.npy,processed_data_256/frames/move_object/49151_target.npy,Pushing [something] with [something],pushing cd box with powder box,"['cd box', 'powder box']",256x256
drop_object,192547,extracted_videos/20bn-something-something-v2/192547.webm,processed_data_256/frames/drop_object/192547_input.npy,processed_data_256/frames/drop_object/192547_target.npy,Dropping [something] in front of [something],dropping shoes in front of a bar stool,"['shoes', 'a bar stool']",256x256
move_object,215081,extracted_videos/20bn-something-something-v2/215081.webm,processed_data_256/frames/move_object/215081_input.npy,processed_data_256/frames/move_object/215081_target.npy,Pulling [something] from right to left,pulling a key from right to left,['a key'],256x256
drop_object,216247,extracted_videos/20bn-something-something-v2/216247.webm,processed_data_256/frames/drop_object/216247_input.npy,processed_data_256/frames/drop_object/216247_target.npy,Dropping [something] into [something],dropping visor into bowl,"['visor', 'bowl']",256x256
move_object,71118,extracted_videos/20bn-something-something-v2/71118.webm,processed_data_256/frames/move_object/71118_input.npy,processed_data_256/frames/move_object/71118_target.npy,Pushing [something] so it spins,pushing lighter so it spins,['lighter'],256x256
drop_object,52124,extracted_videos/20bn-something-something-v2/52124.webm,processed_data_256/frames/drop_object/52124_input.npy,processed_data_256/frames/drop_object/52124_target.npy,[Something] falling like a feather or paper,leaf falling like a feather or paper,['leaf'],256x256
drop_object,34850,extracted_videos/20bn-something-something-v2/34850.webm,processed_data_256/frames/drop_object/34850_input.npy,processed_data_256/frames/drop_object/34850_target.npy,Dropping [something] next to [something],dropping baby cream next to condom,"['baby cream', 'condom']",256x256
move_object,59697,extracted_videos/20bn-something-something-v2/59697.webm,processed_data_256/frames/move_object/59697_input.npy,processed_data_256/frames/move_object/59697_target.npy,"Removing [something], revealing [something] behind","removing a box, revealing a remote control behind","['a box', 'a remote control']",256x256
drop_object,174129,extracted_videos/20bn-something-something-v2/174129.webm,processed_data_256/frames/drop_object/174129_input.npy,processed_data_256/frames/drop_object/174129_target.npy,Dropping [something] behind [something],dropping headset behind tools bag,"['headset', 'tools bag']",256x256
move_object,179148,extracted_videos/20bn-something-something-v2/179148.webm,processed_data_256/frames/move_object/179148_input.npy,processed_data_256/frames/move_object/179148_target.npy,Moving [something] closer to [something],moving candle holder closer to curtain,"['candle holder', 'curtain']",256x256
cover_object,194250,extracted_videos/20bn-something-something-v2/194250.webm,processed_data_256/frames/cover_object/194250_input.npy,processed_data_256/frames/cover_object/194250_target.npy,Uncovering [something],uncovering pencil,['pencil'],256x256
cover_object,185838,extracted_videos/20bn-something-something-v2/185838.webm,processed_data_256/frames/cover_object/185838_input.npy,processed_data_256/frames/cover_object/185838_target.npy,Putting [something] onto [something],putting ladle onto mat,"['ladle', 'mat']",256x256
drop_object,78538,extracted_videos/20bn-something-something-v2/78538.webm,processed_data_256/frames/drop_object/78538_input.npy,processed_data_256/frames/drop_object/78538_target.npy,Dropping [something] in front of [something],dropping pen in front of toothpaste,"['pen', 'toothpaste']",256x256
move_object,157708,extracted_videos/20bn-something-something-v2/157708.webm,processed_data_256/frames/move_object/157708_input.npy,processed_data_256/frames/move_object/157708_target.npy,Pushing [something] from right to left,pushing toothpaste from right to left,['toothpaste'],256x256
drop_object,149745,extracted_videos/20bn-something-something-v2/149745.webm,processed_data_256/frames/drop_object/149745_input.npy,processed_data_256/frames/drop_object/149745_target.npy,Dropping [something] onto [something],dropping toothbrush onto glass table,"['toothbrush', 'glass table']",256x256
cover_object,175442,extracted_videos/20bn-something-something-v2/175442.webm,processed_data_256/frames/cover_object/175442_input.npy,processed_data_256/frames/cover_object/175442_target.npy,Putting [something] onto [something],putting marker onto plastic box,"['marker', 'plastic box']",256x256
cover_object,84623,extracted_videos/20bn-something-something-v2/84623.webm,processed_data_256/frames/cover_object/84623_input.npy,processed_data_256/frames/cover_object/84623_target.npy,Putting [something] onto [something],putting lego brick onto notebook,"['lego brick', 'notebook']",256x256
drop_object,125414,extracted_videos/20bn-something-something-v2/125414.webm,processed_data_256/frames/drop_object/125414_input.npy,processed_data_256/frames/drop_object/125414_target.npy,"Lifting [something] up completely, then letting it drop down","lifting small pencil up completely, then letting it drop down",['small pencil'],256x256
cover_object,98531,extracted_videos/20bn-something-something-v2/98531.webm,processed_data_256/frames/cover_object/98531_input.npy,processed_data_256/frames/cover_object/98531_target.npy,Showing [something] on top of [something],showing bottle on top of box,"['bottle', 'box']",256x256
move_object,144258,extracted_videos/20bn-something-something-v2/144258.webm,processed_data_256/frames/move_object/144258_input.npy,processed_data_256/frames/move_object/144258_target.npy,Pushing [something] with [something],pushing teddy bear with pencil,"['teddy bear', 'pencil']",256x256
