category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders
drop_object,211894,extracted_videos/20bn-something-something-v2/211894.webm,processed_data/frames/drop_object/211894_input.npy,processed_data/frames/drop_object/211894_target.npy,Dropping [something] onto [something],dropping tv remote onto flower pot,"['tv remote', 'flower pot']"
drop_object,129832,extracted_videos/20bn-something-something-v2/129832.webm,processed_data/frames/drop_object/129832_input.npy,processed_data/frames/drop_object/129832_target.npy,[Something] falling like a feather or paper,bag falling like a feather or paper,['bag']
drop_object,81392,extracted_videos/20bn-something-something-v2/81392.webm,processed_data/frames/drop_object/81392_input.npy,processed_data/frames/drop_object/81392_target.npy,Dropping [something] onto [something],dropping cheese cubes onto white porcelain bowl,"['cheese cubes', 'white porcelain bowl']"
move_object,176190,extracted_videos/20bn-something-something-v2/176190.webm,processed_data/frames/move_object/176190_input.npy,processed_data/frames/move_object/176190_target.npy,Moving [something] down,moving color pencils down,['color pencils']
cover_object,12248,extracted_videos/20bn-something-something-v2/12248.webm,processed_data/frames/cover_object/12248_input.npy,processed_data/frames/cover_object/12248_target.npy,Uncovering [something],uncovering scissors,['scissors']
move_object,86915,extracted_videos/20bn-something-something-v2/86915.webm,processed_data/frames/move_object/86915_input.npy,processed_data/frames/move_object/86915_target.npy,Pushing [something] so that it slightly moves,pushing handkerchief so that it slightly moves,['handkerchief']
drop_object,196628,extracted_videos/20bn-something-something-v2/196628.webm,processed_data/frames/drop_object/196628_input.npy,processed_data/frames/drop_object/196628_target.npy,"Lifting [something] up completely, then letting it drop down","lifting pencil up completely, then letting it drop down",['pencil']
drop_object,205147,extracted_videos/20bn-something-something-v2/205147.webm,processed_data/frames/drop_object/205147_input.npy,processed_data/frames/drop_object/205147_target.npy,Dropping [something] next to [something],dropping an eraser next to a controller,"['an eraser', 'a controller']"
cover_object,92895,extracted_videos/20bn-something-something-v2/92895.webm,processed_data/frames/cover_object/92895_input.npy,processed_data/frames/cover_object/92895_target.npy,Covering [something] with [something],covering paper with napkin,"['paper', 'napkin']"
move_object,99761,extracted_videos/20bn-something-something-v2/99761.webm,processed_data/frames/move_object/99761_input.npy,processed_data/frames/move_object/99761_target.npy,Pulling [something] from right to left,pulling plastic bottle from right to left,['plastic bottle']
move_object,126924,extracted_videos/20bn-something-something-v2/126924.webm,processed_data/frames/move_object/126924_input.npy,processed_data/frames/move_object/126924_target.npy,Moving [something] down,moving gents wallet down,['gents wallet']
drop_object,8471,extracted_videos/20bn-something-something-v2/8471.webm,processed_data/frames/drop_object/8471_input.npy,processed_data/frames/drop_object/8471_target.npy,"Lifting [something] up completely, then letting it drop down","lifting car toy up completely, then letting it drop down",['car toy']
cover_object,134488,extracted_videos/20bn-something-something-v2/134488.webm,processed_data/frames/cover_object/134488_input.npy,processed_data/frames/cover_object/134488_target.npy,Uncovering [something],uncovering coin,['coin']
cover_object,117101,extracted_videos/20bn-something-something-v2/117101.webm,processed_data/frames/cover_object/117101_input.npy,processed_data/frames/cover_object/117101_target.npy,Putting [something] onto [something],putting work glasses onto a scrub pad,"['work glasses', 'a scrub pad']"
cover_object,31339,extracted_videos/20bn-something-something-v2/31339.webm,processed_data/frames/cover_object/31339_input.npy,processed_data/frames/cover_object/31339_target.npy,Uncovering [something],uncovering a plate,['a plate']
move_object,196709,extracted_videos/20bn-something-something-v2/196709.webm,processed_data/frames/move_object/196709_input.npy,processed_data/frames/move_object/196709_target.npy,Pushing [something] so that it almost falls off but doesn't,pushing scissors so that it almost falls off but doesn't,['scissors']
drop_object,8236,extracted_videos/20bn-something-something-v2/8236.webm,processed_data/frames/drop_object/8236_input.npy,processed_data/frames/drop_object/8236_target.npy,Dropping [something] next to [something],dropping calculator next to sony pendrive,"['calculator', 'sony pendrive']"
drop_object,128229,extracted_videos/20bn-something-something-v2/128229.webm,processed_data/frames/drop_object/128229_input.npy,processed_data/frames/drop_object/128229_target.npy,[Something] falling like a feather or paper,tissue falling like a feather or paper,['tissue']
drop_object,192288,extracted_videos/20bn-something-something-v2/192288.webm,processed_data/frames/drop_object/192288_input.npy,processed_data/frames/drop_object/192288_target.npy,[Something] falling like a feather or paper,tissue falling like a feather or paper,['tissue']
move_object,128669,extracted_videos/20bn-something-something-v2/128669.webm,processed_data/frames/move_object/128669_input.npy,processed_data/frames/move_object/128669_target.npy,"Removing [something], revealing [something] behind","removing helmet, revealing paint brush behind","['helmet', 'paint brush']"
move_object,75839,extracted_videos/20bn-something-something-v2/75839.webm,processed_data/frames/move_object/75839_input.npy,processed_data/frames/move_object/75839_target.npy,Moving [something] up,moving mobile up,['mobile']
cover_object,98626,extracted_videos/20bn-something-something-v2/98626.webm,processed_data/frames/cover_object/98626_input.npy,processed_data/frames/cover_object/98626_target.npy,Putting [something] onto [something],putting toy onto funnel,"['toy', 'funnel']"
cover_object,67792,extracted_videos/20bn-something-something-v2/67792.webm,processed_data/frames/cover_object/67792_input.npy,processed_data/frames/cover_object/67792_target.npy,Showing [something] on top of [something],showing deodorant on top of desk,"['deodorant', 'desk']"
drop_object,192099,extracted_videos/20bn-something-something-v2/192099.webm,processed_data/frames/drop_object/192099_input.npy,processed_data/frames/drop_object/192099_target.npy,Dropping [something] onto [something],dropping syringe onto cutting pad,"['syringe', 'cutting pad']"
move_object,68785,extracted_videos/20bn-something-something-v2/68785.webm,processed_data/frames/move_object/68785_input.npy,processed_data/frames/move_object/68785_target.npy,Pushing [something] with [something],pushing green comb with black comb,"['green comb', 'black comb']"
move_object,51388,extracted_videos/20bn-something-something-v2/51388.webm,processed_data/frames/move_object/51388_input.npy,processed_data/frames/move_object/51388_target.npy,Moving [something] down,moving camera down,['camera']
drop_object,178565,extracted_videos/20bn-something-something-v2/178565.webm,processed_data/frames/drop_object/178565_input.npy,processed_data/frames/drop_object/178565_target.npy,"Lifting [something] up completely, then letting it drop down","lifting scissors up completely, then letting it drop down",['scissors']
drop_object,155658,extracted_videos/20bn-something-something-v2/155658.webm,processed_data/frames/drop_object/155658_input.npy,processed_data/frames/drop_object/155658_target.npy,"Lifting [something] up completely, then letting it drop down","lifting crayon up completely, then letting it drop down",['crayon']
cover_object,23349,extracted_videos/20bn-something-something-v2/23349.webm,processed_data/frames/cover_object/23349_input.npy,processed_data/frames/cover_object/23349_target.npy,Showing [something] on top of [something],showing glass on top of kitchen cloth,"['glass', 'kitchen cloth']"
drop_object,42922,extracted_videos/20bn-something-something-v2/42922.webm,processed_data/frames/drop_object/42922_input.npy,processed_data/frames/drop_object/42922_target.npy,Dropping [something] behind [something],dropping blanket behind recliner,"['blanket', 'recliner']"
cover_object,19708,extracted_videos/20bn-something-something-v2/19708.webm,processed_data/frames/cover_object/19708_input.npy,processed_data/frames/cover_object/19708_target.npy,Covering [something] with [something],covering a fork with a paper towel,"['a fork', 'a paper towel']"
drop_object,206748,extracted_videos/20bn-something-something-v2/206748.webm,processed_data/frames/drop_object/206748_input.npy,processed_data/frames/drop_object/206748_target.npy,"Lifting [something] up completely, then letting it drop down","lifting glass cup up completely, then letting it drop down",['glass cup']
cover_object,206812,extracted_videos/20bn-something-something-v2/206812.webm,processed_data/frames/cover_object/206812_input.npy,processed_data/frames/cover_object/206812_target.npy,Putting [something] behind [something],putting onion behind orange,"['onion', 'orange']"
drop_object,85239,extracted_videos/20bn-something-something-v2/85239.webm,processed_data/frames/drop_object/85239_input.npy,processed_data/frames/drop_object/85239_target.npy,Dropping [something] next to [something],dropping battery next to bottle,"['battery', 'bottle']"
move_object,129619,extracted_videos/20bn-something-something-v2/129619.webm,processed_data/frames/move_object/129619_input.npy,processed_data/frames/move_object/129619_target.npy,Pushing [something] with [something],pushing tape recorder switch with finger,"['tape recorder switch', 'finger']"
drop_object,179931,extracted_videos/20bn-something-something-v2/179931.webm,processed_data/frames/drop_object/179931_input.npy,processed_data/frames/drop_object/179931_target.npy,Dropping [something] in front of [something],dropping candy in front of a pen,"['candy', 'a pen']"
move_object,161840,extracted_videos/20bn-something-something-v2/161840.webm,processed_data/frames/move_object/161840_input.npy,processed_data/frames/move_object/161840_target.npy,Pushing [something] with [something],pushing room freshener with wallet,"['room freshener', 'wallet']"
move_object,25337,extracted_videos/20bn-something-something-v2/25337.webm,processed_data/frames/move_object/25337_input.npy,processed_data/frames/move_object/25337_target.npy,Pushing [something] so that it falls off the table,pushing makeup brush so that it falls off the table,['makeup brush']
move_object,220260,extracted_videos/20bn-something-something-v2/220260.webm,processed_data/frames/move_object/220260_input.npy,processed_data/frames/move_object/220260_target.npy,Moving [something] and [something] closer to each other,moving pencil and pencil closer to each other,"['pencil', 'pencil']"
cover_object,27307,extracted_videos/20bn-something-something-v2/27307.webm,processed_data/frames/cover_object/27307_input.npy,processed_data/frames/cover_object/27307_target.npy,Uncovering [something],uncovering bangle,['bangle']
move_object,33263,extracted_videos/20bn-something-something-v2/33263.webm,processed_data/frames/move_object/33263_input.npy,processed_data/frames/move_object/33263_target.npy,Pulling [something] from right to left,pulling tablespoon from right to left,['tablespoon']
move_object,125994,extracted_videos/20bn-something-something-v2/125994.webm,processed_data/frames/move_object/125994_input.npy,processed_data/frames/move_object/125994_target.npy,Pushing [something] so that it slightly moves,pushing rope so that it slightly moves,['rope']
cover_object,158928,extracted_videos/20bn-something-something-v2/158928.webm,processed_data/frames/cover_object/158928_input.npy,processed_data/frames/cover_object/158928_target.npy,Covering [something] with [something],covering calendar page with calendar page,"['calendar page', 'calendar page']"
drop_object,202569,extracted_videos/20bn-something-something-v2/202569.webm,processed_data/frames/drop_object/202569_input.npy,processed_data/frames/drop_object/202569_target.npy,[Something] falling like a rock,cream falling like a rock,['cream']
drop_object,87890,extracted_videos/20bn-something-something-v2/87890.webm,processed_data/frames/drop_object/87890_input.npy,processed_data/frames/drop_object/87890_target.npy,Dropping [something] behind [something],dropping pen drive behind bottle,"['pen drive', 'bottle']"
cover_object,127486,extracted_videos/20bn-something-something-v2/127486.webm,processed_data/frames/cover_object/127486_input.npy,processed_data/frames/cover_object/127486_target.npy,Uncovering [something],uncovering a lighter,['a lighter']
move_object,215558,extracted_videos/20bn-something-something-v2/215558.webm,processed_data/frames/move_object/215558_input.npy,processed_data/frames/move_object/215558_target.npy,Pulling [something] from left to right,pulling fork from left to right,['fork']
cover_object,3896,extracted_videos/20bn-something-something-v2/3896.webm,processed_data/frames/cover_object/3896_input.npy,processed_data/frames/cover_object/3896_target.npy,Showing [something] on top of [something],showing scissors on top of pillows,"['scissors', 'pillows']"
move_object,210834,extracted_videos/20bn-something-something-v2/210834.webm,processed_data/frames/move_object/210834_input.npy,processed_data/frames/move_object/210834_target.npy,Pushing [something] so that it falls off the table,pushing a matchbox so that it falls off the table,['a matchbox']
cover_object,138132,extracted_videos/20bn-something-something-v2/138132.webm,processed_data/frames/cover_object/138132_input.npy,processed_data/frames/cover_object/138132_target.npy,Covering [something] with [something],covering a bowl with a cloth,"['a bowl', 'a cloth']"
cover_object,101518,extracted_videos/20bn-something-something-v2/101518.webm,processed_data/frames/cover_object/101518_input.npy,processed_data/frames/cover_object/101518_target.npy,Covering [something] with [something],covering crayon with paper,"['crayon', 'paper']"
move_object,87222,extracted_videos/20bn-something-something-v2/87222.webm,processed_data/frames/move_object/87222_input.npy,processed_data/frames/move_object/87222_target.npy,Touching (without moving) [part] of [something],touching (without moving) cellophane tape of table,"['cellophane tape', 'table']"
drop_object,121772,extracted_videos/20bn-something-something-v2/121772.webm,processed_data/frames/drop_object/121772_input.npy,processed_data/frames/drop_object/121772_target.npy,Dropping [something] next to [something],dropping knife next to cup,"['knife', 'cup']"
drop_object,175287,extracted_videos/20bn-something-something-v2/175287.webm,processed_data/frames/drop_object/175287_input.npy,processed_data/frames/drop_object/175287_target.npy,Dropping [something] next to [something],dropping lip balm next to cream,"['lip balm', 'cream']"
drop_object,54572,extracted_videos/20bn-something-something-v2/54572.webm,processed_data/frames/drop_object/54572_input.npy,processed_data/frames/drop_object/54572_target.npy,[Something] falling like a feather or paper,a piece of cloth falling like a feather or paper,['a piece of cloth']
move_object,62022,extracted_videos/20bn-something-something-v2/62022.webm,processed_data/frames/move_object/62022_input.npy,processed_data/frames/move_object/62022_target.npy,Moving [something] and [something] closer to each other,moving a remote and a screw closer to each other,"['a remote', 'a screw']"
cover_object,196610,extracted_videos/20bn-something-something-v2/196610.webm,processed_data/frames/cover_object/196610_input.npy,processed_data/frames/cover_object/196610_target.npy,Putting [something] onto [something],putting jam bottle onto table,"['jam bottle', 'table']"
cover_object,10274,extracted_videos/20bn-something-something-v2/10274.webm,processed_data/frames/cover_object/10274_input.npy,processed_data/frames/cover_object/10274_target.npy,Putting [something] onto [something],putting cable onto knife,"['cable', 'knife']"
drop_object,134944,extracted_videos/20bn-something-something-v2/134944.webm,processed_data/frames/drop_object/134944_input.npy,processed_data/frames/drop_object/134944_target.npy,Dropping [something] onto [something],dropping small green plate onto floor,"['small green plate', 'floor']"
cover_object,162143,extracted_videos/20bn-something-something-v2/162143.webm,processed_data/frames/cover_object/162143_input.npy,processed_data/frames/cover_object/162143_target.npy,Showing [something] on top of [something],showing cup on top of vessel,"['cup', 'vessel']"
cover_object,53233,extracted_videos/20bn-something-something-v2/53233.webm,processed_data/frames/cover_object/53233_input.npy,processed_data/frames/cover_object/53233_target.npy,Putting [something] onto [something],putting wristwatch onto leaf,"['wristwatch', 'leaf']"
cover_object,119297,extracted_videos/20bn-something-something-v2/119297.webm,processed_data/frames/cover_object/119297_input.npy,processed_data/frames/cover_object/119297_target.npy,Showing [something] on top of [something],showing titan watch on top of pillow,"['titan watch', 'pillow']"
move_object,47541,extracted_videos/20bn-something-something-v2/47541.webm,processed_data/frames/move_object/47541_input.npy,processed_data/frames/move_object/47541_target.npy,Pushing [something] with [something],pushing pen stand with pen,"['pen stand', 'pen']"
move_object,29407,extracted_videos/20bn-something-something-v2/29407.webm,processed_data/frames/move_object/29407_input.npy,processed_data/frames/move_object/29407_target.npy,"Removing [something], revealing [something] behind","removing a dust pan, revealing an alarm keypad behind","['a dust pan', 'an alarm keypad']"
cover_object,137089,extracted_videos/20bn-something-something-v2/137089.webm,processed_data/frames/cover_object/137089_input.npy,processed_data/frames/cover_object/137089_target.npy,Covering [something] with [something],covering pencil with smartphone backcase,"['pencil', 'smartphone backcase']"
cover_object,74552,extracted_videos/20bn-something-something-v2/74552.webm,processed_data/frames/cover_object/74552_input.npy,processed_data/frames/cover_object/74552_target.npy,Uncovering [something],uncovering pencil,['pencil']
move_object,177360,extracted_videos/20bn-something-something-v2/177360.webm,processed_data/frames/move_object/177360_input.npy,processed_data/frames/move_object/177360_target.npy,Moving [something] down,moving hair plucker down,['hair plucker']
move_object,70289,extracted_videos/20bn-something-something-v2/70289.webm,processed_data/frames/move_object/70289_input.npy,processed_data/frames/move_object/70289_target.npy,Pushing [something] from left to right,pushing glass from left to right,['glass']
move_object,16234,extracted_videos/20bn-something-something-v2/16234.webm,processed_data/frames/move_object/16234_input.npy,processed_data/frames/move_object/16234_target.npy,Moving [something] and [something] closer to each other,moving scissors and pc memory closer to each other,"['scissors', 'pc memory']"
cover_object,219727,extracted_videos/20bn-something-something-v2/219727.webm,processed_data/frames/cover_object/219727_input.npy,processed_data/frames/cover_object/219727_target.npy,Covering [something] with [something],covering a key chain with a paper,"['a key chain', 'a paper']"
cover_object,219020,extracted_videos/20bn-something-something-v2/219020.webm,processed_data/frames/cover_object/219020_input.npy,processed_data/frames/cover_object/219020_target.npy,Covering [something] with [something],covering key with hand,"['key', 'hand']"
move_object,194241,extracted_videos/20bn-something-something-v2/194241.webm,processed_data/frames/move_object/194241_input.npy,processed_data/frames/move_object/194241_target.npy,Moving [something] down,moving book down,['book']
cover_object,166778,extracted_videos/20bn-something-something-v2/166778.webm,processed_data/frames/cover_object/166778_input.npy,processed_data/frames/cover_object/166778_target.npy,Showing [something] on top of [something],showing brush on top of box of tea box,"['brush', 'box of tea box']"
move_object,12477,extracted_videos/20bn-something-something-v2/12477.webm,processed_data/frames/move_object/12477_input.npy,processed_data/frames/move_object/12477_target.npy,Moving away from [something] with your camera,moving away from oil painting photo frame with your camera,['oil painting photo frame']
move_object,151133,extracted_videos/20bn-something-something-v2/151133.webm,processed_data/frames/move_object/151133_input.npy,processed_data/frames/move_object/151133_target.npy,Moving [something] and [something] closer to each other,moving chocolate and glove closer to each other,"['chocolate', 'glove']"
cover_object,147586,extracted_videos/20bn-something-something-v2/147586.webm,processed_data/frames/cover_object/147586_input.npy,processed_data/frames/cover_object/147586_target.npy,Covering [something] with [something],covering card with paper,"['card', 'paper']"
drop_object,195143,extracted_videos/20bn-something-something-v2/195143.webm,processed_data/frames/drop_object/195143_input.npy,processed_data/frames/drop_object/195143_target.npy,Dropping [something] next to [something],dropping spoon next to bottle,"['spoon', 'bottle']"
move_object,150692,extracted_videos/20bn-something-something-v2/150692.webm,processed_data/frames/move_object/150692_input.npy,processed_data/frames/move_object/150692_target.npy,Moving [something] across a surface until it falls down,moving cucumber across a surface until it falls down,['cucumber']
cover_object,168931,extracted_videos/20bn-something-something-v2/168931.webm,processed_data/frames/cover_object/168931_input.npy,processed_data/frames/cover_object/168931_target.npy,Putting [something] onto [something],putting lighter onto plate,"['lighter', 'plate']"
cover_object,54887,extracted_videos/20bn-something-something-v2/54887.webm,processed_data/frames/cover_object/54887_input.npy,processed_data/frames/cover_object/54887_target.npy,Putting [something] onto [something],putting plastic cups onto brush,"['plastic cups', 'brush']"
move_object,140651,extracted_videos/20bn-something-something-v2/140651.webm,processed_data/frames/move_object/140651_input.npy,processed_data/frames/move_object/140651_target.npy,Moving [something] and [something] closer to each other,moving scissors and smartphone closer to each other,"['scissors', 'smartphone']"
cover_object,169554,extracted_videos/20bn-something-something-v2/169554.webm,processed_data/frames/cover_object/169554_input.npy,processed_data/frames/cover_object/169554_target.npy,Showing [something] on top of [something],showing channel set top box on top of television,"['channel set top box', 'television']"
drop_object,124869,extracted_videos/20bn-something-something-v2/124869.webm,processed_data/frames/drop_object/124869_input.npy,processed_data/frames/drop_object/124869_target.npy,Dropping [something] onto [something],dropping book onto table,"['book', 'table']"
move_object,100983,extracted_videos/20bn-something-something-v2/100983.webm,processed_data/frames/move_object/100983_input.npy,processed_data/frames/move_object/100983_target.npy,Moving [something] up,moving book up,['book']
cover_object,43619,extracted_videos/20bn-something-something-v2/43619.webm,processed_data/frames/cover_object/43619_input.npy,processed_data/frames/cover_object/43619_target.npy,Covering [something] with [something],covering toy with pillow,"['toy', 'pillow']"
drop_object,93805,extracted_videos/20bn-something-something-v2/93805.webm,processed_data/frames/drop_object/93805_input.npy,processed_data/frames/drop_object/93805_target.npy,"Lifting [something] up completely, then letting it drop down","lifting card up completely, then letting it drop down",['card']
move_object,121799,extracted_videos/20bn-something-something-v2/121799.webm,processed_data/frames/move_object/121799_input.npy,processed_data/frames/move_object/121799_target.npy,Moving [something] up,moving colgate mouthwash up,['colgate mouthwash']
move_object,156414,extracted_videos/20bn-something-something-v2/156414.webm,processed_data/frames/move_object/156414_input.npy,processed_data/frames/move_object/156414_target.npy,Moving [something] and [something] away from each other,moving iphone and highlighter away from each other,"['iphone', 'highlighter']"
cover_object,70906,extracted_videos/20bn-something-something-v2/70906.webm,processed_data/frames/cover_object/70906_input.npy,processed_data/frames/cover_object/70906_target.npy,Uncovering [something],uncovering flash drive,['flash drive']
drop_object,135101,extracted_videos/20bn-something-something-v2/135101.webm,processed_data/frames/drop_object/135101_input.npy,processed_data/frames/drop_object/135101_target.npy,Dropping [something] onto [something],dropping a rock onto a dirt driveway,"['a rock', 'a dirt driveway']"
cover_object,12313,extracted_videos/20bn-something-something-v2/12313.webm,processed_data/frames/cover_object/12313_input.npy,processed_data/frames/cover_object/12313_target.npy,Putting [something] onto [something],putting a snowball onto a railing,"['a snowball', 'a railing']"
drop_object,200480,extracted_videos/20bn-something-something-v2/200480.webm,processed_data/frames/drop_object/200480_input.npy,processed_data/frames/drop_object/200480_target.npy,Dropping [something] into [something],dropping a green toy semi truck into a trash can,"['a green toy semi truck', 'a trash can']"
move_object,151469,extracted_videos/20bn-something-something-v2/151469.webm,processed_data/frames/move_object/151469_input.npy,processed_data/frames/move_object/151469_target.npy,Pushing [something] so that it slightly moves,pushing pen so that it slightly moves,['pen']
move_object,172239,extracted_videos/20bn-something-something-v2/172239.webm,processed_data/frames/move_object/172239_input.npy,processed_data/frames/move_object/172239_target.npy,Pushing [something] from right to left,pushing keys from right to left,['keys']
cover_object,92619,extracted_videos/20bn-something-something-v2/92619.webm,processed_data/frames/cover_object/92619_input.npy,processed_data/frames/cover_object/92619_target.npy,Uncovering [something],uncovering glass,['glass']
cover_object,48131,extracted_videos/20bn-something-something-v2/48131.webm,processed_data/frames/cover_object/48131_input.npy,processed_data/frames/cover_object/48131_target.npy,Covering [something] with [something],covering a tie with a towel,"['a tie', 'a towel']"
cover_object,7227,extracted_videos/20bn-something-something-v2/7227.webm,processed_data/frames/cover_object/7227_input.npy,processed_data/frames/cover_object/7227_target.npy,Covering [something] with [something],covering color pencils with paper,"['color pencils', 'paper']"
drop_object,32704,extracted_videos/20bn-something-something-v2/32704.webm,processed_data/frames/drop_object/32704_input.npy,processed_data/frames/drop_object/32704_target.npy,"Lifting [something] up completely, then letting it drop down","lifting stainless steel box cover up completely, then letting it drop down",['stainless steel box cover']
move_object,194505,extracted_videos/20bn-something-something-v2/194505.webm,processed_data/frames/move_object/194505_input.npy,processed_data/frames/move_object/194505_target.npy,Pulling [something] onto [something],pulling plastic bowl onto plate,"['plastic bowl', 'plate']"
drop_object,108553,extracted_videos/20bn-something-something-v2/108553.webm,processed_data/frames/drop_object/108553_input.npy,processed_data/frames/drop_object/108553_target.npy,Dropping [something] behind [something],dropping battery behind remote control,"['battery', 'remote control']"
move_object,136285,extracted_videos/20bn-something-something-v2/136285.webm,processed_data/frames/move_object/136285_input.npy,processed_data/frames/move_object/136285_target.npy,Pushing [something] from left to right,pushing wallet from left to right,['wallet']
drop_object,197972,extracted_videos/20bn-something-something-v2/197972.webm,processed_data/frames/drop_object/197972_input.npy,processed_data/frames/drop_object/197972_target.npy,Dropping [something] in front of [something],dropping highlighter in front of keyboard,"['highlighter', 'keyboard']"
move_object,83899,extracted_videos/20bn-something-something-v2/83899.webm,processed_data/frames/move_object/83899_input.npy,processed_data/frames/move_object/83899_target.npy,Pushing [something] from right to left,pushing candy from right to left,['candy']
drop_object,65038,extracted_videos/20bn-something-something-v2/65038.webm,processed_data/frames/drop_object/65038_input.npy,processed_data/frames/drop_object/65038_target.npy,"Lifting [something] up completely, then letting it drop down","lifting tooth brush up completely, then letting it drop down",['tooth brush']
move_object,53413,extracted_videos/20bn-something-something-v2/53413.webm,processed_data/frames/move_object/53413_input.npy,processed_data/frames/move_object/53413_target.npy,Pushing [something] so that it falls off the table,pushing paper file folder so that it falls off the table,['paper file folder']
cover_object,179657,extracted_videos/20bn-something-something-v2/179657.webm,processed_data/frames/cover_object/179657_input.npy,processed_data/frames/cover_object/179657_target.npy,Uncovering [something],uncovering a stuffed toy,['a stuffed toy']
drop_object,180830,extracted_videos/20bn-something-something-v2/180830.webm,processed_data/frames/drop_object/180830_input.npy,processed_data/frames/drop_object/180830_target.npy,Dropping [something] behind [something],dropping pen behind box,"['pen', 'box']"
cover_object,220737,extracted_videos/20bn-something-something-v2/220737.webm,processed_data/frames/cover_object/220737_input.npy,processed_data/frames/cover_object/220737_target.npy,Putting [something] onto [something],putting a color pen onto plastic container,"['a color pen', 'plastic container']"
cover_object,10912,extracted_videos/20bn-something-something-v2/10912.webm,processed_data/frames/cover_object/10912_input.npy,processed_data/frames/cover_object/10912_target.npy,Uncovering [something],uncovering pen,['pen']
drop_object,137548,extracted_videos/20bn-something-something-v2/137548.webm,processed_data/frames/drop_object/137548_input.npy,processed_data/frames/drop_object/137548_target.npy,Dropping [something] in front of [something],dropping hanger in front of basket,"['hanger', 'basket']"
cover_object,181167,extracted_videos/20bn-something-something-v2/181167.webm,processed_data/frames/cover_object/181167_input.npy,processed_data/frames/cover_object/181167_target.npy,Putting [something] onto [something],putting swiss-knife onto box,"['swiss-knife', 'box']"
cover_object,82285,extracted_videos/20bn-something-something-v2/82285.webm,processed_data/frames/cover_object/82285_input.npy,processed_data/frames/cover_object/82285_target.npy,Putting [something] onto [something],putting a lighter onto an envelope,"['a lighter', 'an envelope']"
move_object,19333,extracted_videos/20bn-something-something-v2/19333.webm,processed_data/frames/move_object/19333_input.npy,processed_data/frames/move_object/19333_target.npy,Moving [something] and [something] closer to each other,moving an eraser and a nail clipper closer to each other,"['an eraser', 'a nail clipper']"
move_object,58121,extracted_videos/20bn-something-something-v2/58121.webm,processed_data/frames/move_object/58121_input.npy,processed_data/frames/move_object/58121_target.npy,Moving [something] across a surface without it falling down,moving pencil eraser across a surface without it falling down,['pencil eraser']
move_object,125378,extracted_videos/20bn-something-something-v2/125378.webm,processed_data/frames/move_object/125378_input.npy,processed_data/frames/move_object/125378_target.npy,Pushing [something] from right to left,pushing tv box from right to left,['tv box']
drop_object,169494,extracted_videos/20bn-something-something-v2/169494.webm,processed_data/frames/drop_object/169494_input.npy,processed_data/frames/drop_object/169494_target.npy,"Lifting [something] up completely, then letting it drop down","lifting card up completely, then letting it drop down",['card']
cover_object,108513,extracted_videos/20bn-something-something-v2/108513.webm,processed_data/frames/cover_object/108513_input.npy,processed_data/frames/cover_object/108513_target.npy,Uncovering [something],uncovering banana peel,['banana peel']
drop_object,52124,extracted_videos/20bn-something-something-v2/52124.webm,processed_data/frames/drop_object/52124_input.npy,processed_data/frames/drop_object/52124_target.npy,[Something] falling like a feather or paper,leaf falling like a feather or paper,['leaf']
move_object,172254,extracted_videos/20bn-something-something-v2/172254.webm,processed_data/frames/move_object/172254_input.npy,processed_data/frames/move_object/172254_target.npy,Moving [something] and [something] away from each other,moving a brooch rose and a brooch away from each other,"['a brooch rose', 'a brooch']"
drop_object,21616,extracted_videos/20bn-something-something-v2/21616.webm,processed_data/frames/drop_object/21616_input.npy,processed_data/frames/drop_object/21616_target.npy,"Lifting [something] up completely, then letting it drop down","lifting slipper up completely, then letting it drop down",['slipper']
cover_object,174482,extracted_videos/20bn-something-something-v2/174482.webm,processed_data/frames/cover_object/174482_input.npy,processed_data/frames/cover_object/174482_target.npy,Uncovering [something],uncovering big multi colored marble,['big multi colored marble']
drop_object,114042,extracted_videos/20bn-something-something-v2/114042.webm,processed_data/frames/drop_object/114042_input.npy,processed_data/frames/drop_object/114042_target.npy,Dropping [something] into [something],dropping sharpener into cup,"['sharpener', 'cup']"
cover_object,121040,extracted_videos/20bn-something-something-v2/121040.webm,processed_data/frames/cover_object/121040_input.npy,processed_data/frames/cover_object/121040_target.npy,Covering [something] with [something],covering pencil with paper,"['pencil', 'paper']"
drop_object,174965,extracted_videos/20bn-something-something-v2/174965.webm,processed_data/frames/drop_object/174965_input.npy,processed_data/frames/drop_object/174965_target.npy,Dropping [something] behind [something],dropping watch behind xylophone,"['watch', 'xylophone']"
move_object,206662,extracted_videos/20bn-something-something-v2/206662.webm,processed_data/frames/move_object/206662_input.npy,processed_data/frames/move_object/206662_target.npy,Touching (without moving) [part] of [something],touching (without moving) speaker of tv,"['speaker', 'tv']"
drop_object,162507,extracted_videos/20bn-something-something-v2/162507.webm,processed_data/frames/drop_object/162507_input.npy,processed_data/frames/drop_object/162507_target.npy,[Something] falling like a rock,watch falling like a rock,['watch']
drop_object,6435,extracted_videos/20bn-something-something-v2/6435.webm,processed_data/frames/drop_object/6435_input.npy,processed_data/frames/drop_object/6435_target.npy,Dropping [something] next to [something],dropping a lime next to water bottle,"['a lime', 'water bottle']"
